Step,x,y,obs_x,obs_y,u_nom_v,u_nom_w,us0v,us0w,us1v,us1w,us2v,us2w
3329,2.8347652528440417,2.835715885142024,1.2278014184397164,1.2278014184397164,1.3305222556218448,-0.8358224353074509,1.2489364,0.48195556,1.2489364,0.48195556,1.2489364,0.48195556
3330,2.835673011308424,2.8365736827512262,1.2276595744680852,1.2276595744680852,1.3305222556218448,-0.8358224353074509,1.2489364,0.48195556,1.2489364,0.48195556,1.2489364,0.48195556
3331,2.836580356247069,2.8374319177600236,1.2275177304964537,1.2275177304964537,1.3305222556218448,-0.8358224353074509,1.2489364,0.48195556,1.2489364,0.48195556,1.2489364,0.48195556
3332,2.837487287449218,2.838290589969064,1.2273758865248228,1.2273758865248228,1.3305222556218448,-0.8358224353074509,1.2489364,0.48195556,1.2489364,0.48195556,1.2489364,0.48195556
3333,2.838393804704208,2.8391496991788947,1.2272340425531914,1.2272340425531914,1.3305222556218448,-0.8358224353074509,1.2489364,0.48195556,1.2489364,0.48195556,1.2489364,0.48195556
3334,2.839299907801472,2.8400092451899606,1.2270921985815604,1.2270921985815604,1.3305222556218448,-0.8358224353074509,1.2489364,0.48195556,1.2489364,0.48195556,1.2489364,0.48195556
3335,2.840205596530539,2.8408692278026053,1.226950354609929,1.226950354609929,1.3305222556218448,-0.8358224353074509,1.2489364,0.48195556,1.2489364,0.48195556,1.2489364,0.48195556
3336,2.841110870681035,2.841729646817071,1.2268085106382978,1.2268085106382978,1.3305222556218448,-0.8358224353074509,1.2489364,0.48195556,1.2489364,0.48195556,1.2489364,0.48195556
3337,2.8420157300426814,2.8425905020334987,1.2266666666666666,1.2266666666666666,1.3305222556218448,-0.8358224353074509,1.2489364,0.48195556,1.2489364,0.48195556,1.2489364,0.48195556
3338,2.8429201744052968,2.843451793251928,1.2265248226950354,1.2265248226950354,1.3305222556218448,-0.8358224353074509,1.2489364,0.48195556,1.2489364,0.48195556,1.2489364,0.48195556
3339,2.8438242035587957,2.844313520272297,1.2263829787234042,1.2263829787234042,1.3305222556218448,-0.8358224353074509,1.2489364,0.48195556,1.2489364,0.48195556,1.2489364,0.48195556
3340,2.8447278172931894,2.8451756828944426,1.226241134751773,1.226241134751773,1.3305222556218448,-0.8358224353074509,1.2489364,0.48195556,1.2489364,0.48195556,1.2489364,0.48195556
3341,2.845631015398585,2.8460382809181013,1.2260992907801418,1.2260992907801418,1.3305222556218448,-0.8358224353074509,1.2489364,0.48195556,1.2489364,0.48195556,1.2489364,0.48195556
3342,2.846533797665187,2.846901314142907,1.2259574468085106,1.2259574468085106,1.3305222556218448,-0.8358224353074509,1.2489364,0.48195556,1.2489364,0.48195556,1.2489364,0.48195556
3343,2.8474361638832963,2.8477647823683943,1.2258156028368794,1.2258156028368794,1.3305222556218448,-0.8358224353074509,1.2489364,0.48195556,1.2489364,0.48195556,1.2489364,0.48195556
3344,2.8483381138433095,2.848628685393995,1.2256737588652482,1.2256737588652482,1.3305222556218448,-0.8358224353074509,1.2489364,0.48195556,1.2489364,0.48195556,1.2489364,0.48195556
3345,2.8492396473357213,2.849493023019041,1.225531914893617,1.225531914893617,1.3305222556218448,-0.8358224353074509,1.2489364,0.48195556,1.2489364,0.48195556,1.2489364,0.48195556
3346,2.850140764151122,2.850357795042763,1.2253900709219858,1.2253900709219858,1.3305222556218448,-0.8358224353074509,1.2489364,0.48195556,1.2489364,0.48195556,1.2489364,0.48195556
3347,2.8510414640801995,2.8512230012642905,1.2252482269503546,1.2252482269503546,1.3305222556218448,-0.8358224353074509,1.2489364,0.48195556,1.2489364,0.48195556,1.2489364,0.48195556
3348,2.851941746913738,2.852088641482653,1.2251063829787234,1.2251063829787234,1.3305222556218448,-0.8358224353074509,1.2489364,0.48195556,1.2489364,0.48195556,1.2489364,0.48195556
3349,2.8528416124426186,2.852954715496778,1.2249645390070922,1.2249645390070922,1.3305222556218448,-0.8358224353074509,1.2489364,0.48195556,1.2489364,0.48195556,1.2489364,0.48195556
3350,2.8537410604578195,2.8538212231054927,1.2248226950354608,1.2248226950354608,1.2102495651930973,-0.21221850721090366,1.2409364,0.45195556,1.2409364,0.45195556,1.2409364,0.45195556
3351,2.854634332056654,2.854682610960115,1.2246808510638298,1.2246808510638298,1.2102495651930973,-0.21221850721090366,1.2329364,0.42195556,1.2329364,0.42195556,1.2329364,0.42195556
3352,2.8555214580718435,2.855538846696296,1.2245390070921984,1.2245390070921984,1.2102495651930973,-0.21221850721090366,1.2249364,0.39195555,1.2249364,0.39195555,1.2249364,0.39195555
3353,2.8564024688760346,2.8563898985061185,1.2243971631205675,1.2243971631205675,1.2102495651930973,-0.21221850721090366,1.2169363,0.36195555,1.2169363,0.36195555,1.2169363,0.36195555
3354,2.8572773943784666,2.8572357351349438,1.224255319148936,1.224255319148936,1.2102495651930973,-0.21221850721090366,1.2102495,0.33195555,1.2102495,0.33195555,1.2102495,0.33195555
3355,2.858147207774805,2.8580772389152926,1.2241134751773048,1.2241134751773048,1.2102495651930973,-0.21221850721090366,1.2102495,0.30195555,1.2102495,0.30195555,1.2102495,0.30195555
3356,2.8590167417813674,2.858919031388663,1.2239716312056736,1.2239716312056736,1.2102495651930973,-0.21221850721090366,1.2102495,0.27195555,1.2102495,0.27195555,1.2102495,0.27195555
3357,2.859886021564377,2.8597610863842795,1.2238297872340425,1.2238297872340425,1.2102495651930973,-0.21221850721090366,1.2102495,0.24195555,1.2102495,0.24195555,1.2102495,0.24195555
3358,2.8607550723137067,2.8606033777542224,1.2236879432624113,1.2236879432624113,1.2102495651930973,-0.21221850721090366,1.2102495,0.21195555,1.2102495,0.21195555,1.2102495,0.21195555
3359,2.861623919240522,2.8614458793711672,1.22354609929078,1.22354609929078,1.2102495651930973,-0.21221850721090366,1.2102495,0.18195555,1.2102495,0.18195555,1.2102495,0.18195555
3360,2.862492587574922,2.8622885651261214,1.2234042553191489,1.2234042553191489,1.2102495651930973,-0.21221850721090366,1.2102495,0.15195554,1.2102495,0.15195554,1.2102495,0.15195554
3361,2.863361102563586,2.8631314089261566,1.2232624113475177,1.2232624113475177,1.2102495651930973,-0.21221850721090366,1.2102495,0.121955544,1.2102495,0.121955544,1.2102495,0.121955544
3362,2.864229489467423,2.86397438469214,1.2231205673758865,1.2231205673758865,1.2102495651930973,-0.21221850721090366,1.2102495,0.09195554,1.2102495,0.09195554,1.2102495,0.09195554
3363,2.8650977735592225,2.864817466356464,1.2229787234042553,1.2229787234042553,1.2102495651930973,-0.21221850721090366,1.2102495,0.06195554,1.2102495,0.06195554,1.2102495,0.06195554
3364,2.8659659801213064,2.8656606278607715,1.222836879432624,1.222836879432624,1.2102495651930973,-0.21221850721090366,1.2102495,0.03195554,1.2102495,0.03195554,1.2102495,0.03195554
3365,2.8668341344431822,2.8665038431536827,1.222695035460993,1.222695035460993,1.2102495651930973,-0.21221850721090366,1.2102495,0.0019555402,1.2102495,0.0019555402,1.2102495,0.0019555402
3366,2.8677022618191996,2.8673470861885195,1.2225531914893617,1.2225531914893617,1.2102495651930973,-0.21221850721090366,1.2102495,-0.02804446,1.2102495,-0.02804446,1.2102495,-0.02804446
3367,2.868570387546205,2.868190330921028,1.2224113475177305,1.2224113475177305,1.2102495651930973,-0.21221850721090366,1.2102495,-0.05804446,1.2102495,-0.05804446,1.2102495,-0.05804446
3368,2.8694385369211965,2.8690335513071035,1.2222695035460993,1.2222695035460993,1.2102495651930973,-0.21221850721090366,1.2102495,-0.08804446,1.2102495,-0.08804446,1.2102495,-0.08804446
3369,2.8703067352389824,2.8698767213005123,1.2221276595744681,1.2221276595744681,1.2102495651930973,-0.21221850721090366,1.2102495,-0.11804446,1.2102495,-0.11804446,1.2102495,-0.11804446
3370,2.8711750077898346,2.870719814850617,1.221985815602837,1.221985815602837,1.2102495651930973,-0.21221850721090366,1.2102495,-0.14804445,1.2102495,-0.14804445,1.2102495,-0.14804445
3371,2.872043379857145,2.871562805900099,1.2218439716312055,1.2218439716312055,1.2102495651930973,-0.21221850721090366,1.2102495,-0.17804445,1.2102495,-0.17804445,1.2102495,-0.17804445
3372,2.872911876715078,2.8724056683826857,1.2217021276595745,1.2217021276595745,1.2102495651930973,-0.21221850721090366,1.2102495,-0.20804445,1.2102495,-0.20804445,1.2102495,-0.20804445
3373,2.873780523626225,2.873248376220875,1.2215602836879431,1.2215602836879431,1.2102495651930973,-0.21221850721090366,1.2102495,-0.21221851,1.2102495,-0.21221851,1.2102495,-0.21221851
3374,2.8746493458392544,2.874090903323667,1.2214184397163121,1.2214184397163121,1.2102495651930973,-0.21221850721090366,1.2102495,-0.21221851,1.2102495,-0.21221851,1.2102495,-0.21221851
3375,2.8755183468325627,2.8749332460273336,1.2212765957446807,1.2212765957446807,1.3111423598971519,1.0487615298747324,1.2182496,-0.1822185,1.2182496,-0.1822185,1.2182496,-0.1822185
3376,2.8763932720249765,2.875780971134407,1.2211347517730495,1.2211347517730495,1.3111423598971519,1.0487615298747324,1.2262496,-0.1522185,1.2262496,-0.1522185,1.2262496,-0.1522185
3377,2.8772740981463176,2.8766341025932904,1.2209929078014183,1.2209929078014183,1.3111423598971519,1.0487615298747324,1.2262496,-0.1522185,1.2262496,-0.1522185,1.2262496,-0.1522185
3378,2.878155054143146,2.877487099986808,1.2208510638297871,1.2208510638297871,1.3111423598971519,1.0487615298747324,1.2262496,-0.1522185,1.2262496,-0.1522185,1.2262496,-0.1522185
3379,2.8790361399717566,2.8783399632726385,1.220709219858156,1.220709219858156,1.3111423598971519,1.0487615298747324,1.2262496,-0.1522185,1.2262496,-0.1522185,1.2262496,-0.1522185
3380,2.879917355611734,2.8791926924310207,1.2205673758865248,1.2205673758865248,1.3111423598971519,1.0487615298747324,1.2262496,-0.1522185,1.2262496,-0.1522185,1.2262496,-0.1522185
3381,2.8807987010426603,2.8800452874421962,1.2204255319148936,1.2204255319148936,1.3111423598971519,1.0487615298747324,1.2262496,-0.1522185,1.2262496,-0.1522185,1.2262496,-0.1522185
3382,2.8816801762441138,2.88089774828641,1.2202836879432624,1.2202836879432624,1.3111423598971519,1.0487615298747324,1.2262496,-0.1522185,1.2262496,-0.1522185,1.2262496,-0.1522185
3383,2.8825617811956707,2.881750074943911,1.2201418439716312,1.2201418439716312,1.3111423598971519,1.0487615298747324,1.2262496,-0.1522185,1.2262496,-0.1522185,1.2262496,-0.1522185
3384,2.8834435158769036,2.882602267394949,1.22,1.22,1.3111423598971519,1.0487615298747324,1.2262496,-0.1522185,1.2262496,-0.1522185,1.2262496,-0.1522185
3385,2.8843253802673825,2.8834543256197795,1.2198581560283688,1.2198581560283688,1.3111423598971519,1.0487615298747324,1.2262496,-0.1522185,1.2262496,-0.1522185,1.2262496,-0.1522185
3386,2.885207374346674,2.884306249598659,1.2197163120567376,1.2197163120567376,1.3111423598971519,1.0487615298747324,1.2262496,-0.1522185,1.2262496,-0.1522185,1.2262496,-0.1522185
3387,2.886089498094342,2.885158039311849,1.2195744680851064,1.2195744680851064,1.3111423598971519,1.0487615298747324,1.2262496,-0.1522185,1.2262496,-0.1522185,1.2262496,-0.1522185
3388,2.886971751489947,2.886009694739612,1.2194326241134752,1.2194326241134752,1.3111423598971519,1.0487615298747324,1.2262496,-0.1522185,1.2262496,-0.1522185,1.2262496,-0.1522185
3389,2.8878541345130473,2.886861215862216,1.219290780141844,1.219290780141844,1.3111423598971519,1.0487615298747324,1.2262496,-0.1522185,1.2262496,-0.1522185,1.2262496,-0.1522185
3390,2.8887366471431974,2.8877126026599296,1.2191489361702128,1.2191489361702128,1.3111423598971519,1.0487615298747324,1.2262496,-0.1522185,1.2262496,-0.1522185,1.2262496,-0.1522185
3391,2.889619289359949,2.8885638551130266,1.2190070921985816,1.2190070921985816,1.3111423598971519,1.0487615298747324,1.2262496,-0.1522185,1.2262496,-0.1522185,1.2262496,-0.1522185
3392,2.890502061142851,2.8894149732017826,1.2188652482269502,1.2188652482269502,1.3111423598971519,1.0487615298747324,1.2262496,-0.1522185,1.2262496,-0.1522185,1.2262496,-0.1522185
3393,2.8913849624714487,2.890265956906477,1.2187234042553192,1.2187234042553192,1.3111423598971519,1.0487615298747324,1.2262496,-0.1522185,1.2262496,-0.1522185,1.2262496,-0.1522185
3394,2.8922679933252855,2.891116806207392,1.2185815602836878,1.2185815602836878,1.3111423598971519,1.0487615298747324,1.2262496,-0.1522185,1.2262496,-0.1522185,1.2262496,-0.1522185
3395,2.8931511536839007,2.8919675210848137,1.2184397163120568,1.2184397163120568,1.3111423598971519,1.0487615298747324,1.2262496,-0.1522185,1.2262496,-0.1522185,1.2262496,-0.1522185
3396,2.8940344435268313,2.8928181015190297,1.2182978723404254,1.2182978723404254,1.3111423598971519,1.0487615298747324,1.2262496,-0.1522185,1.2262496,-0.1522185,1.2262496,-0.1522185
3397,2.894917862833611,2.893668547490332,1.2181560283687942,1.2181560283687942,1.3111423598971519,1.0487615298747324,1.2262496,-0.1522185,1.2262496,-0.1522185,1.2262496,-0.1522185
3398,2.8958014115837707,2.8945188589790156,1.218014184397163,1.218014184397163,1.3111423598971519,1.0487615298747324,1.2262496,-0.1522185,1.2262496,-0.1522185,1.2262496,-0.1522185
3399,2.896685089756838,2.895369035965378,1.2178723404255318,1.2178723404255318,1.3111423598971519,1.0487615298747324,1.2262496,-0.1522185,1.2262496,-0.1522185,1.2262496,-0.1522185
3400,2.897568897332338,2.8962190784297204,1.2177304964539006,1.2177304964539006,1.1581763946923285,0.5022773248294953,1.2182496,-0.122218505,1.2182496,-0.122218505,1.2182496,-0.122218505
3401,2.898447067522732,2.897063441589261,1.2175886524822694,1.2175886524822694,1.1581763946923285,0.5022773248294953,1.2102495,-0.0922185,1.2102495,-0.0922185,1.2102495,-0.0922185
3402,2.899319573458681,2.897902153355608,1.2174468085106382,1.2174468085106382,1.1581763946923285,0.5022773248294953,1.2022495,-0.062218502,1.2022495,-0.062218502,1.2022495,-0.062218502
3403,2.9001863887797366,2.8987352411308454,1.217304964539007,1.217304964539007,1.1581763946923285,0.5022773248294953,1.1942495,-0.0322185,1.1942495,-0.0322185,1.1942495,-0.0322185
3404,2.9010474876317627,2.8995627318050503,1.2171631205673759,1.2171631205673759,1.1581763946923285,0.5022773248294953,1.1942495,-0.0322185,1.1942495,-0.0322185,1.1942495,-0.0322185
3405,2.901908613097094,2.9003901946905746,1.2170212765957447,1.2170212765957447,1.1581763946923285,0.5022773248294953,1.1942495,-0.0322185,1.1942495,-0.0322185,1.1942495,-0.0322185
3406,2.9027697652215925,2.901217629831498,1.2168794326241135,1.2168794326241135,1.1581763946923285,0.5022773248294953,1.1942495,-0.0322185,1.1942495,-0.0322185,1.1942495,-0.0322185
3407,2.9036309440043637,2.9020450372269613,1.2167375886524823,1.2167375886524823,1.1581763946923285,0.5022773248294953,1.1942495,-0.0322185,1.1942495,-0.0322185,1.1942495,-0.0322185
3408,2.904492149444514,2.9028724168761055,1.216595744680851,1.216595744680851,1.1581763946923285,0.5022773248294953,1.1942495,-0.0322185,1.1942495,-0.0322185,1.1942495,-0.0322185
3409,2.905353381541149,2.9036997687780723,1.2164539007092199,1.2164539007092199,1.1581763946923285,0.5022773248294953,1.1942495,-0.0322185,1.1942495,-0.0322185,1.1942495,-0.0322185
3410,2.9062146402933755,2.9045270929320024,1.2163120567375887,1.2163120567375887,1.1581763946923285,0.5022773248294953,1.1942495,-0.0322185,1.1942495,-0.0322185,1.1942495,-0.0322185
3411,2.907075925700299,2.9053543893370373,1.2161702127659573,1.2161702127659573,1.1581763946923285,0.5022773248294953,1.1942495,-0.0322185,1.1942495,-0.0322185,1.1942495,-0.0322185
3412,2.9079372377610255,2.906181657992318,1.2160283687943263,1.2160283687943263,1.1581763946923285,0.5022773248294953,1.1942495,-0.0322185,1.1942495,-0.0322185,1.1942495,-0.0322185
3413,2.908798576474661,2.907008898896986,1.2158865248226949,1.2158865248226949,1.1581763946923285,0.5022773248294953,1.1942495,-0.0322185,1.1942495,-0.0322185,1.1942495,-0.0322185
3414,2.909659941840311,2.907836112050182,1.215744680851064,1.215744680851064,1.1581763946923285,0.5022773248294953,1.1942495,-0.0322185,1.1942495,-0.0322185,1.1942495,-0.0322185
3415,2.910521333857082,2.908663297451048,1.2156028368794325,1.2156028368794325,1.1581763946923285,0.5022773248294953,1.1942495,-0.0322185,1.1942495,-0.0322185,1.1942495,-0.0322185
3416,2.9113827525240796,2.9094904550987253,1.2154609929078013,1.2154609929078013,1.1581763946923285,0.5022773248294953,1.1942495,-0.0322185,1.1942495,-0.0322185,1.1942495,-0.0322185
3417,2.9122441978404097,2.910317584992355,1.21531914893617,1.21531914893617,1.1581763946923285,0.5022773248294953,1.1942495,-0.0322185,1.1942495,-0.0322185,1.1942495,-0.0322185
3418,2.913105669805178,2.911144687131079,1.215177304964539,1.215177304964539,1.1581763946923285,0.5022773248294953,1.1942495,-0.0322185,1.1942495,-0.0322185,1.1942495,-0.0322185
3419,2.9139671684174897,2.911971761514038,1.2150354609929077,1.2150354609929077,1.1581763946923285,0.5022773248294953,1.1942495,-0.0322185,1.1942495,-0.0322185,1.1942495,-0.0322185
3420,2.9148286936764514,2.9127988081403737,1.2148936170212765,1.2148936170212765,1.1581763946923285,0.5022773248294953,1.1942495,-0.0322185,1.1942495,-0.0322185,1.1942495,-0.0322185
3421,2.9156902455811684,2.913625827009228,1.2147517730496453,1.2147517730496453,1.1581763946923285,0.5022773248294953,1.1942495,-0.0322185,1.1942495,-0.0322185,1.1942495,-0.0322185
3422,2.9165518241307464,2.914452818119742,1.2146099290780141,1.2146099290780141,1.1581763946923285,0.5022773248294953,1.1942495,-0.0322185,1.1942495,-0.0322185,1.1942495,-0.0322185
3423,2.917413429324291,2.9152797814710576,1.214468085106383,1.214468085106383,1.1581763946923285,0.5022773248294953,1.1942495,-0.0322185,1.1942495,-0.0322185,1.1942495,-0.0322185
3424,2.9182750611609083,2.9161067170623163,1.2143262411347517,1.2143262411347517,1.1581763946923285,0.5022773248294953,1.1942495,-0.0322185,1.1942495,-0.0322185,1.1942495,-0.0322185
3425,2.9191367196397033,2.9169336248926596,1.2141843971631205,1.2141843971631205,1.2039600105374668,0.2255125643354169,1.2022495,-0.002218501,1.2022495,-0.002218501,1.2022495,-0.002218501
3426,2.920004176988197,2.9177660440386908,1.2140425531914893,1.2140425531914893,1.2039600105374668,0.2255125643354169,1.2039601,0.0277815,1.2039601,0.0277815,1.2039601,0.0277815
3427,2.9208728703969253,2.9185996456163594,1.2139007092198582,1.2139007092198582,1.2039600105374668,0.2255125643354169,1.2039601,0.0577815,1.2039601,0.0577815,1.2039601,0.0577815
3428,2.921741540646617,2.9194332713273115,1.213758865248227,1.213758865248227,1.2039600105374668,0.2255125643354169,1.2039601,0.0877815,1.2039601,0.0877815,1.2039601,0.0877815
3429,2.922610162726716,2.920266947229941,1.2136170212765958,1.2136170212765958,1.2039600105374668,0.2255125643354169,1.2039601,0.1177815,1.2039601,0.1177815,1.2039601,0.1177815
3430,2.92347871162215,2.921100699378304,1.2134751773049646,1.2134751773049646,1.2039600105374668,0.2255125643354169,1.2039601,0.14778149,1.2039601,0.14778149,1.2039601,0.14778149
3431,2.924347162310984,2.9219345538198724,1.2133333333333334,1.2133333333333334,1.2039600105374668,0.2255125643354169,1.2039601,0.17778149,1.2039601,0.17778149,1.2039601,0.17778149
3432,2.925215489762082,2.922768536593273,1.213191489361702,1.213191489361702,1.2039600105374668,0.2255125643354169,1.2039601,0.2077815,1.2039601,0.2077815,1.2039601,0.2077815
3433,2.926083668932758,2.9236026737260423,1.213049645390071,1.213049645390071,1.2039600105374668,0.2255125643354169,1.2039601,0.22551256,1.2039601,0.22551256,1.2039601,0.22551256
3434,2.9269516747664364,2.924436991232367,1.2129078014184396,1.2129078014184396,1.2039600105374668,0.2255125643354169,1.2039601,0.22551256,1.2039601,0.22551256,1.2039601,0.22551256
3435,2.9278194924289647,2.925271504463696,1.2127659574468086,1.2127659574468086,1.2039600105374668,0.2255125643354169,1.2039601,0.22551256,1.2039601,0.22551256,1.2039601,0.22551256
3436,2.928687121876209,2.92610621337759,1.2126241134751772,1.2126241134751772,1.2039600105374668,0.2255125643354169,1.2039601,0.22551256,1.2039601,0.22551256,1.2039601,0.22551256
3437,2.9295545630640456,2.926941117931599,1.212482269503546,1.212482269503546,1.2039600105374668,0.2255125643354169,1.2039601,0.22551256,1.2039601,0.22551256,1.2039601,0.22551256
3438,2.9304218159483595,2.9277762180832627,1.2123404255319148,1.2123404255319148,1.2039600105374668,0.2255125643354169,1.2039601,0.22551256,1.2039601,0.22551256,1.2039601,0.22551256
3439,2.931288880485046,2.9286115137901114,1.2121985815602836,1.2121985815602836,1.2039600105374668,0.2255125643354169,1.2039601,0.22551256,1.2039601,0.22551256,1.2039601,0.22551256
3440,2.93215575663001,2.9294470050096657,1.2120567375886524,1.2120567375886524,1.2039600105374668,0.2255125643354169,1.2039601,0.22551256,1.2039601,0.22551256,1.2039601,0.22551256
3441,2.9330224443391653,2.930282691699436,1.2119148936170212,1.2119148936170212,1.2039600105374668,0.2255125643354169,1.2039601,0.22551256,1.2039601,0.22551256,1.2039601,0.22551256
3442,2.933888943568436,2.931118573816922,1.21177304964539,1.21177304964539,1.2039600105374668,0.2255125643354169,1.2039601,0.22551256,1.2039601,0.22551256,1.2039601,0.22551256
3443,2.934755254273755,2.931954651319615,1.2116312056737588,1.2116312056737588,1.2039600105374668,0.2255125643354169,1.2039601,0.22551256,1.2039601,0.22551256,1.2039601,0.22551256
3444,2.9356213764110657,2.932790924164995,1.2114893617021276,1.2114893617021276,1.2039600105374668,0.2255125643354169,1.2039601,0.22551256,1.2039601,0.22551256,1.2039601,0.22551256
3445,2.9364873099363207,2.9336273923105325,1.2113475177304964,1.2113475177304964,1.2039600105374668,0.2255125643354169,1.2039601,0.22551256,1.2039601,0.22551256,1.2039601,0.22551256
3446,2.937353054805482,2.9344640557136885,1.2112056737588652,1.2112056737588652,1.2039600105374668,0.2255125643354169,1.2039601,0.22551256,1.2039601,0.22551256,1.2039601,0.22551256
3447,2.938218610974521,2.9353009143319135,1.211063829787234,1.211063829787234,1.2039600105374668,0.2255125643354169,1.2039601,0.22551256,1.2039601,0.22551256,1.2039601,0.22551256
3448,2.93908397839942,2.9361379681226487,1.2109219858156028,1.2109219858156028,1.2039600105374668,0.2255125643354169,1.2039601,0.22551256,1.2039601,0.22551256,1.2039601,0.22551256
3449,2.939949157036169,2.9369752170433245,1.2107801418439716,1.2107801418439716,1.2039600105374668,0.2255125643354169,1.2039601,0.22551256,1.2039601,0.22551256,1.2039601,0.22551256
3450,2.940814146840769,2.9378126610513617,1.2106382978723405,1.2106382978723405,1.4528618220113756,0.09224168234938654,1.2119601,0.19551256,1.2119601,0.19551256,1.2119601,0.19551256
3451,2.9416846941454193,2.938655865996795,1.2104964539007093,1.2104964539007093,1.4528618220113756,0.09224168234938654,1.2199601,0.16551256,1.2199601,0.16551256,1.2199601,0.16551256
3452,2.9425608218641486,2.9395048081450526,1.210354609929078,1.210354609929078,1.4528618220113756,0.09224168234938654,1.2279601,0.13551256,1.2279601,0.13551256,1.2279601,0.13551256
3453,2.943442553426674,2.940359463258673,1.2102127659574466,1.2102127659574466,1.4528618220113756,0.09224168234938654,1.2359601,0.10551256,1.2359601,0.10551256,1.2359601,0.10551256
3454,2.944329912776403,2.9412198065953805,1.2100709219858157,1.2100709219858157,1.4528618220113756,0.09224168234938654,1.2439601,0.09224168,1.2439601,0.09224168,1.2439601,0.09224168
3455,2.9452229243683625,2.9420858129060803,1.2099290780141843,1.2099290780141843,1.4528618220113756,0.09224168234938654,1.2519602,0.09224168,1.2519602,0.09224168,1.2519602,0.09224168
3456,2.946121598585094,2.942957471466931,1.2097872340425533,1.2097872340425533,1.4528618220113756,0.09224168234938654,1.2599602,0.09224168,1.2599602,0.09224168,1.2599602,0.09224168
3457,2.947025934391401,2.943834783329914,1.2096453900709219,1.2096453900709219,1.4528618220113756,0.09224168234938654,1.2679602,0.09224168,1.2679602,0.09224168,1.2679602,0.09224168
3458,2.947935930751941,2.9447177495468675,1.2095035460992907,1.2095035460992907,1.4528618220113756,0.09224168234938654,1.2759602,0.09224168,1.2759602,0.09224168,1.2759602,0.09224168
3459,2.9488515866312253,2.9456063711694864,1.2093617021276595,1.2093617021276595,1.4528618220113756,0.09224168234938654,1.2839602,0.09224168,1.2839602,0.09224168,1.2839602,0.09224168
3460,2.9497729009936196,2.9465006492493235,1.2092198581560283,1.2092198581560283,1.4528618220113756,0.09224168234938654,1.2919602,0.09224168,1.2919602,0.09224168,1.2919602,0.09224168
3461,2.9506998728033436,2.9474005848377884,1.209078014184397,1.209078014184397,1.4528618220113756,0.09224168234938654,1.2999603,0.09224168,1.2999603,0.09224168,1.2999603,0.09224168
3462,2.9516325010244713,2.9483061789861473,1.208936170212766,1.208936170212766,1.4528618220113756,0.09224168234938654,1.3079603,0.09224168,1.3079603,0.09224168,1.3079603,0.09224168
3463,2.952570784620931,2.9492174327455234,1.2087943262411347,1.2087943262411347,1.4528618220113756,0.09224168234938654,1.3159603,0.09224168,1.3159603,0.09224168,1.3159603,0.09224168
3464,2.953514722556505,2.9501343471668977,1.2086524822695035,1.2086524822695035,1.4528618220113756,0.09224168234938654,1.3239603,0.09224168,1.3239603,0.09224168,1.3239603,0.09224168
3465,2.95446431379483,2.9510569233011075,1.2085106382978723,1.2085106382978723,1.4528618220113756,0.09224168234938654,1.3319603,0.09224168,1.3319603,0.09224168,1.3319603,0.09224168
3466,2.9554195572993964,2.9519851621988473,1.2083687943262411,1.2083687943262411,1.4528618220113756,0.09224168234938654,1.3399603,0.09224168,1.3399603,0.09224168,1.3399603,0.09224168
3467,2.95638045203355,2.952919064910669,1.20822695035461,1.20822695035461,1.4528618220113756,0.09224168234938654,1.3479604,0.09224168,1.3479604,0.09224168,1.3479604,0.09224168
3468,2.95734699696049,2.95385863248698,1.2080851063829787,1.2080851063829787,1.4528618220113756,0.09224168234938654,1.3559604,0.09224168,1.3559604,0.09224168,1.3559604,0.09224168
3469,2.95831919104327,2.9548038659780462,1.2079432624113475,1.2079432624113475,1.4528618220113756,0.09224168234938654,1.3639604,0.09224168,1.3639604,0.09224168,1.3639604,0.09224168
3470,2.9592970332447983,2.95575476643399,1.2078014184397163,1.2078014184397163,1.4528618220113756,0.09224168234938654,1.3719604,0.09224168,1.3719604,0.09224168,1.3719604,0.09224168
3471,2.960280522527837,2.9567113349047895,1.2076595744680851,1.2076595744680851,1.4528618220113756,0.09224168234938654,1.3799604,0.09224168,1.3799604,0.09224168,1.3799604,0.09224168
3472,2.961269657855003,2.9576735724402816,1.2075177304964537,1.2075177304964537,1.4528618220113756,0.09224168234938654,1.3879604,0.09224168,1.3879604,0.09224168,1.3879604,0.09224168
3473,2.9622644381887677,2.9586414800901584,1.2073758865248228,1.2073758865248228,1.4528618220113756,0.09224168234938654,1.3959605,0.09224168,1.3959605,0.09224168,1.3959605,0.09224168
3474,2.963264862491456,2.9596150589039696,1.2072340425531913,1.2072340425531913,1.4528618220113756,0.09224168234938654,1.4039605,0.09224168,1.4039605,0.09224168,1.4039605,0.09224168
3475,2.9642709297252483,2.9605943099311216,1.2070921985815604,1.2070921985815604,0.3254656444581836,-0.14571374402578352,1.3959605,0.06224168,1.3959605,0.06224168,1.3959605,0.06224168
3476,2.965271174680619,2.9615680735614247,1.206950354609929,1.206950354609929,0.3254656444581836,-0.14571374402578352,1.3879604,0.03224168,1.3879604,0.03224168,1.3879604,0.03224168
3477,2.9662656271475343,2.9625363186245615,1.206808510638298,1.206808510638298,0.3254656444581836,-0.14571374402578352,1.3799604,0.0022416797,1.3799604,0.0022416797,1.3799604,0.0022416797
