Step,u_nom_v,u_nom_w,u_safety_v,u_safety_w,x,y,obs_x
6180,0.7210028977323824,-0.9357191394851352,0.7210028977323821,-0.9357191394851352,7.44071481409793,0.006380505871142752,4.346488294314382
6181,0.7210028977323824,-0.9357191394851352,0.7210028977323822,-0.9357191394851352,7.441867587634617,0.006369991824306459,4.346220735785954
6182,0.7210028977323824,-0.9357191394851352,0.7210028977323822,-0.9357191394851352,7.443012363331025,0.006359753013536141,4.345953177257525
6183,0.7210028977323824,-0.9357191394851352,0.7210028977323822,-0.9357191394851352,7.444149140826628,0.006349752508844532,4.345685618729097
6184,0.7210028977323824,-0.9357191394851352,0.7210028977323824,-0.9357191394851352,7.445277919782871,0.006339954100073917,4.345418060200669
6185,0.7210028977323824,-0.9357191394851352,0.7210028977323824,-0.9357191394851352,7.446398699879728,0.006330322296930187,4.345150501672241
6186,0.7210028977323824,-0.9357191394851352,0.7210028977323825,-0.9357191394851352,7.447511480812356,0.006320822329014056,4.344882943143813
6187,0.7210028977323824,-0.9357191394851352,0.7210028977323824,-0.9357191394851352,7.448616262287866,0.006311420145849973,4.344615384615384
6188,0.7210028977323824,-0.9357191394851352,0.721002897732382,-0.9357191394851352,7.4497130440222,0.006302082416913228,4.344347826086956
6189,0.7210028977323824,-0.9357191394851352,0.7210028977323824,-0.9357191394851352,7.450801825737108,0.00629277653165573,4.344080267558528
6190,0.7210028977323824,-0.9357191394851352,0.7210028977323824,-0.9357191394851352,7.451882607157246,0.0062834705995309026,4.3438127090301
6191,0.7210028977323824,-0.9357191394851352,0.7210028977323821,-0.9357191394851352,7.452955388007371,0.006274133450018147,4.343545150501672
6192,0.7210028977323824,-0.9357191394851352,0.7210028977323822,-0.9357191394851352,7.454020168009653,0.006264734632647269,4.343277591973244
6193,0.7210028977323824,-0.9357191394851352,0.7210028977323821,-0.9357191394851352,7.455076946881084,0.0062552444170232546,4.343010033444816
6194,0.7210028977323824,-0.9357191394851352,0.7210028977323826,-0.9357191394851352,7.456125724331007,0.006245633792851775,4.342742474916388
6195,0.7210028977323824,-0.9357191394851352,0.7210028977323822,-0.9357191394851352,7.457166500058746,0.006235874469965745,4.34247491638796
6196,0.7210028977323824,-0.9357191394851352,0.7210028977323825,-0.9357191394851352,7.458199273751345,0.006225938878353258,4.3422073578595315
6197,0.7210028977323824,-0.9357191394851352,0.7210028977323824,-0.9357191394851352,7.459224045081412,0.006215800168187206,4.3419397993311035
6198,0.7210028977323824,-0.9357191394851352,0.7210028977323824,-0.9357191394851352,7.4602408137050835,0.0062054322098568405,4.3416722408026756
6199,0.7210028977323824,-0.9357191394851352,0.7210028977323824,-0.9357191394851352,7.461249579260078,0.006194809594001536,4.341404682274248
6200,1.657181216443828,0.09517120251779129,1.6571812164438284,0.09517120251779129,7.462250341363874,0.006183907631546983,4.34113712374582
6201,1.657181216443828,0.09517120251779129,1.657181216443828,0.09517120251779129,7.463259098592912,0.006172521772997233,4.340869565217392
6202,1.657181216443828,0.09517120251779129,1.657181216443828,0.09517120251779129,7.464275851075947,0.006160676230174345,4.340602006688963
6203,1.657181216443828,0.09517120251779129,1.657181216443828,0.09517120251779129,7.465300598979928,0.006148395934558653,4.340334448160535
6204,1.657181216443828,0.09517120251779129,1.6571812164438282,0.09517120251779129,7.466333342508254,0.006135706537288186,4.340066889632107
6205,1.657181216443828,0.09517120251779129,1.6571812164438282,0.09517120251779129,7.467374081898928,0.006122634409163145,4.339799331103679
6206,1.657181216443828,0.09517120251779129,1.6571812164438282,0.09517120251779129,7.468422817422593,0.006109206640655244,4.339531772575251
6207,1.657181216443828,0.09517120251779129,1.6571812164438278,0.09517120251779129,7.469479549380471,0.006095451041921665,4.339264214046823
6208,1.657181216443828,0.09517120251779129,1.657181216443828,0.09517120251779129,7.4705442781021825,0.006081396142823394,4.338996655518395
6209,1.657181216443828,0.09517120251779129,1.657181216443828,0.09517120251779129,7.471617003943471,0.006067071192947646,4.338729096989967
6210,1.657181216443828,0.09517120251779129,1.6571812164438275,0.09517120251779129,7.472697727283808,0.006052506161634085,4.338461538461538
6211,1.657181216443828,0.09517120251779129,1.6571812164438278,0.09517120251779129,7.473786448523899,0.0060377317380045144,4.33819397993311
6212,1.657181216443828,0.09517120251779129,1.6571812164438278,0.09517120251779129,7.474883168083073,0.006022779330995701,4.337926421404682
6213,1.657181216443828,0.09517120251779129,1.657181216443828,0.09517120251779129,7.47598788639657,0.006007681069394951,4.337658862876254
6214,1.657181216443828,0.09517120251779129,1.657181216443827,0.09517120251779129,7.477100603912723,0.005992469801878058,4.337391304347826
6215,1.657181216443828,0.09517120251779129,1.6571812164438282,0.09517120251779129,7.478221321090019,0.005977179097049212,4.337123745819398
6216,1.657181216443828,0.09517120251779129,1.6571812164438284,0.09517120251779129,7.479350038394072,0.005961843243482427,4.3368561872909694
6217,1.657181216443828,0.09517120251779129,1.6571812164438278,0.09517120251779129,7.480486756294468,0.005946497249764023,4.3365886287625415
6218,1.657181216443828,0.09517120251779129,1.6571812164438278,0.09517120251779129,7.4816314749315245,0.005931152207940069,4.3363210702341135
6219,1.657181216443828,0.09517120251779129,1.6571812164438282,0.09517120251779129,7.482784194315284,0.005915809640751994,4.3360535117056855
6220,1.657181216443828,0.09517120251779129,1.657181216443828,0.09517120251779129,7.483944914455573,0.005900471070943142,4.335785953177258
6221,1.657181216443828,0.09517120251779129,1.6571812164438275,0.09517120251779129,7.485113635361997,0.00588513802125874,4.33551839464883
6222,1.657181216443828,0.09517120251779129,1.6571812164438275,0.09517120251779129,7.486290357043948,0.005869812014445876,4.335250836120402
6223,1.657181216443828,0.09517120251779129,1.6571812164438275,0.09517120251779129,7.487475079510597,0.005854494573253467,4.334983277591974
6224,1.657181216443828,0.09517120251779129,1.6571812164438282,0.09517120251779129,7.4886678027709,0.005839187220432233,4.334715719063546
6225,1.1315695193967201,-0.23659051107611861,1.1315695193967206,-0.23659051107611861,7.489868526833595,0.0058238914787346685,4.334448160535117
6226,1.1315695193967201,-0.23659051107611861,1.1315695193967201,-0.23659051107611861,7.49106125298593,0.0058088111520032655,4.334180602006689
6227,1.1315695193967201,-0.23659051107611861,1.1315695193967203,-0.23659051107611861,7.492245980751325,0.0057939091759174124,4.333913043478261
6228,1.1315695193967201,-0.23659051107611861,1.1315695193967203,-0.23659051107611861,7.493422709669362,0.005779149206009465,4.333645484949833
6229,1.1315695193967201,-0.23659051107611861,1.1315695193967203,-0.23659051107611861,7.4945914392924475,0.005764495617707422,4.333377926421405
6230,1.1315695193967201,-0.23659051107611861,1.1315695193967206,-0.23659051107611861,7.495752169182571,0.005749913506375678,4.333110367892976
6231,1.1315695193967201,-0.23659051107611861,1.1315695193967203,-0.23659051107611861,7.496904898908181,0.005735368687354328,4.332842809364548
6232,1.1315695193967201,-0.23659051107611861,1.1315695193967201,-0.23659051107611861,7.498049628041166,0.005720827695997505,4.33257525083612
6233,1.1315695193967201,-0.23659051107611861,1.1315695193967208,-0.23659051107611861,7.499186356153942,0.005706257787711179,4.332307692307692
6234,1.1315695193967201,-0.23659051107611861,1.1315695193967201,-0.23659051107611861,7.50031783062204,0.005691591320219922,4.332040133779264
6235,1.1315695193967201,-0.23659051107611861,1.13156951939672,-0.23659051107611861,7.5014493025087265,0.005676727038633175,4.331772575250836
6236,1.1315695193967201,-0.23659051107611861,1.1315695193967203,-0.23659051107611861,7.502580771327044,0.005661630999333928,4.331505016722408
6237,1.1315695193967201,-0.23659051107611861,1.1315695193967197,-0.23659051107611861,7.5037122365691795,0.005646269258991361,4.33123745819398
6238,1.1315695193967201,-0.23659051107611861,1.1315695193967201,-0.23659051107611861,7.504843698145207,0.005630639825141327,4.330969899665552
6239,1.1315695193967201,-0.23659051107611861,1.1315695193967201,-0.23659051107611861,7.505975155991791,0.005614742698658684,4.3307023411371235
6240,1.1315695193967201,-0.23659051107611861,1.1315695193967201,-0.23659051107611861,7.5071066100456,0.005598577880433275,4.3304347826086955
6241,1.1315695193967201,-0.23659051107611861,1.13156951939672,-0.23659051107611861,7.5082380602433,0.005582145371369928,4.3301672240802676
6242,1.1315695193967201,-0.23659051107611861,1.1315695193967203,-0.23659051107611861,7.509369506521557,0.005565445172388453,4.32989966555184
6243,1.1315695193967201,-0.23659051107611861,1.1315695193967203,-0.23659051107611861,7.510500948817039,0.005548477284423644,4.329632107023412
6244,1.1315695193967201,-0.23659051107611861,1.1315695193967201,-0.23659051107611861,7.511632387066413,0.00553124170842528,4.329364548494983
6245,1.1315695193967201,-0.23659051107611861,1.13156951939672,-0.23659051107611861,7.512763821206348,0.005513738445358125,4.329096989966555
6246,1.1315695193967201,-0.23659051107611861,1.1315695193967201,-0.23659051107611861,7.51389525117351,0.005495967496201924,4.328829431438127
6247,1.1315695193967201,-0.23659051107611861,1.1315695193967197,-0.23659051107611861,7.5150266769045695,0.005477928861951408,4.328561872909699
6248,1.1315695193967201,-0.23659051107611861,1.1315695193967203,-0.23659051107611861,7.516158098336193,0.00545962254361629,4.328294314381271
6249,1.1315695193967201,-0.23659051107611861,1.13156951939672,-0.23659051107611861,7.51728951540505,0.005441048542221267,4.328026755852843
6250,1.317866568685095,0.40286925110803273,1.317866568685095,0.40286925110803273,7.518420928047808,0.005422206858806022,4.327759197324415
6251,1.317866568685095,0.40286925110803273,1.317866568685095,0.40286925110803273,7.519560335060308,0.005402962394537472,4.327491638795987
6252,1.317866568685095,0.40286925110803273,1.317866568685095,0.40286925110803273,7.520707736903858,0.00538334578763098,4.327224080267559
6253,1.317866568685095,0.40286925110803273,1.3178665686850948,0.40286925110803273,7.521863134072226,0.005363388395864658,4.32695652173913
6254,1.317866568685095,0.40286925110803273,1.3178665686850946,0.40286925110803273,7.523026527089091,0.0053431222966154905,4.326688963210702
6255,1.317866568685095,0.40286925110803273,1.317866568685095,0.40286925110803273,7.52419791650539,0.005322580286899825,4.326421404682274
6256,1.317866568685095,0.40286925110803273,1.3178665686850954,0.40286925110803273,7.525377302896553,0.00530179588341787,4.326153846153846
6257,1.317866568685095,0.40286925110803273,1.317866568685095,0.40286925110803273,7.526564686859637,0.005280803322601823,4.325886287625418
6258,1.317866568685095,0.40286925110803273,1.3178665686850952,0.40286925110803273,7.527760069010346,0.0052596375606672,4.32561872909699
6259,1.317866568685095,0.40286925110803273,1.3178665686850948,0.40286925110803273,7.5289634499799405,0.005238334273666964,4.325351170568561
6260,1.317866568685095,0.40286925110803273,1.3178665686850946,0.40286925110803273,7.530174830412052,0.0052169298575479636,4.3250836120401335
6261,1.317866568685095,0.40286925110803273,1.317866568685095,0.40286925110803273,7.531394210959372,0.00519546142820924,4.3248160535117055
6262,1.317866568685095,0.40286925110803273,1.3178665686850946,0.40286925110803273,7.532621592280249,0.0051739668215616775,4.3245484949832775
6263,1.317866568685095,0.40286925110803273,1.317866568685095,0.40286925110803273,7.533856975035165,0.005152484593588491,4.32428093645485
6264,1.317866568685095,0.40286925110803273,1.3178665686850957,0.40286925110803273,7.5351003598831126,0.005131054020405992,4.324013377926422
6265,1.317866568685095,0.40286925110803273,1.3178665686850946,0.40286925110803273,7.53635174747786,0.005109715098324082,4.323745819397994
6266,1.317866568685095,0.40286925110803273,1.3178665686850948,0.40286925110803273,7.537611138464108,0.005088508543905869,4.323478260869566
6267,1.317866568685095,0.40286925110803273,1.3178665686850952,0.40286925110803273,7.538878533473541,0.005067475794025803,4.323210702341138
6268,1.317866568685095,0.40286925110803273,1.3178665686850948,0.40286925110803273,7.540153933120768,0.005046659005925687,4.322943143812709
6269,1.317866568685095,0.40286925110803273,1.3178665686850948,0.40286925110803273,7.541437337999157,0.005026101057267924,4.322675585284281
6270,1.317866568685095,0.40286925110803273,1.3178665686850952,0.40286925110803273,7.5427287486765575,0.005005845546185287,4.322408026755853
6271,1.317866568685095,0.40286925110803273,1.3178665686850948,0.40286925110803273,7.544028165690924,0.004985936791326546,4.322140468227425
6272,1.317866568685095,0.40286925110803273,1.3178665686850952,0.40286925110803273,7.54533558954582,0.0049664198318971915,4.321872909698997
6273,1.317866568685095,0.40286925110803273,1.3178665686850952,0.40286925110803273,7.546651020313647,0.004947313408429703,4.321605351170568
6274,1.317866568685095,0.40286925110803273,1.317866568685095,0.40286925110803273,7.54796875549239,0.004928704497664281,4.32133779264214
6275,0.8830973493150776,-0.610796887366199,0.8830973493150774,-0.610796887366199,7.549286498061155,0.004910626463379264,4.321070234113712
6276,0.8830973493150776,-0.610796887366199,0.8830973493150778,-0.610796887366199,7.550596248515236,0.00489318582706104,4.320802675585284
6277,0.8830973493150776,-0.610796887366199,0.8830973493150773,-0.610796887366199,7.551898006051352,0.00487633709347019,4.320535117056856
6278,0.8830973493150776,-0.610796887366199,0.8830973493150774,-0.610796887366199,7.553191769922843,0.004860035486617513,4.320267558528428
6279,0.8830973493150776,-0.610796887366199,0.8830973493150773,-0.610796887366199,7.554477539435118,0.004844236949854463,4.32
6280,0.8830973493150776,-0.610796887366199,0.8830973493150777,-0.610796887366199,7.5557553139412255,0.0048288981459553414,4.319732441471572
6281,0.8830973493150776,-0.610796887366199,0.8830973493150776,-0.610796887366199,7.5570250928375176,0.004813976457191991,4.319464882943144
6282,0.8830973493150776,-0.610796887366199,0.8830973493150774,-0.610796887366199,7.558286875559433,0.004799429985401707,4.3191973244147155
6283,0.8830973493150776,-0.610796887366199,0.8830973493150777,-0.610796887366199,7.5595406615773815,0.00478521755204905,4.3189297658862875
6284,0.8830973493150776,-0.610796887366199,0.8830973493150776,-0.610796887366199,7.560786450392742,0.004771298698282228,4.3186622073578596
6285,0.8830973493150776,-0.610796887366199,0.8830973493150776,-0.610796887366199,7.562024241533961,0.004757633684984704,4.318394648829432
6286,0.8830973493150776,-0.610796887366199,0.8830973493150778,-0.610796887366199,7.563254034552766,0.004744183492822639,4.318127090301004
6287,0.8830973493150776,-0.610796887366199,0.8830973493150774,-0.610796887366199,7.564475829020481,0.004730909822288782,4.317859531772575
6288,0.8830973493150776,-0.610796887366199,0.8830973493150776,-0.610796887366199,7.56568962452446,0.004717775093743372,4.317591973244147
6289,0.8830973493150776,-0.610796887366199,0.8830973493150776,-0.610796887366199,7.56689542066461,0.004704742447452622,4.317324414715719
6290,0.8830973493150776,-0.610796887366199,0.8830973493150776,-0.610796887366199,7.5680932170500474,0.004691775743625307,4.317056856187291
6291,0.8830973493150776,-0.610796887366199,0.8830973493150776,-0.610796887366199,7.569283013295835,0.004678839562447964,4.316789297658863
6292,0.8830973493150776,-0.610796887366199,0.8830973493150774,-0.610796887366199,7.5704648090198505,0.004665899204119205,4.316521739130435
6293,0.8830973493150776,-0.610796887366199,0.8830973493150773,-0.610796887366199,7.571638603839748,0.004652920688883589,4.316254180602007
6294,0.8830973493150776,-0.610796887366199,0.8830973493150773,-0.610796887366199,7.572804397370034,0.004639870757065504,4.315986622073579
6295,0.8830973493150776,-0.610796887366199,0.8830973493150777,-0.610796887366199,7.57396218921925,0.004626716869103483,4.315719063545151
6296,0.8830973493150776,-0.610796887366199,0.8830973493150777,-0.610796887366199,7.575111978987261,0.004613427205585339,4.315451505016722
6297,0.8830973493150776,-0.610796887366199,0.8830973493150777,-0.610796887366199,7.576253766262657,0.004599970667284502,4.315183946488294
6298,0.8830973493150776,-0.610796887366199,0.8830973493150774,-0.610796887366199,7.5773875506202595,0.004586316875197897,4.314916387959866
6299,0.8830973493150776,-0.610796887366199,0.8830973493150774,-0.610796887366199,7.5785133316187325,0.0045724361705857105,4.314648829431438
6300,1.6821591119269454,0.8299246086612868,1.682159111926946,0.8299246086612868,7.579631108798308,0.004558299615013331,4.31438127090301
6301,1.6821591119269454,0.8299246086612868,1.6821591119269454,0.8299246086612868,7.580756880327992,0.004543671100546301,4.314113712374581
6302,1.6821591119269454,0.8299246086612868,1.6821591119269454,0.8299246086612868,7.5818906464532345,0.004528579088301287,4.313846153846153
6303,1.6821591119269454,0.8299246086612868,1.6821591119269454,0.8299246086612868,7.583032407458777,0.004513052758976886,4.3135785953177255
6304,1.6821591119269454,0.8299246086612868,1.6821591119269452,0.8299246086612868,7.584182163666461,0.0044971220128650026,4.3133110367892975
6305,1.6821591119269454,0.8299246086612868,1.682159111926946,0.8299246086612868,7.585339915432927,0.004480817469867492,4.3130434782608695
6306,1.6821591119269454,0.8299246086612868,1.682159111926945,0.8299246086612868,7.586505663147211,0.00446417046951778,4.312775919732442
6307,1.6821591119269454,0.8299246086612868,1.682159111926946,0.8299246086612868,7.587679407228223,0.0044472130710071535,4.312508361204014
6308,1.6821591119269454,0.8299246086612868,1.6821591119269452,0.8299246086612868,7.588861148122132,0.004429978053215395,4.312240802675586
6309,1.6821591119269454,0.8299246086612868,1.6821591119269454,0.8299246086612868,7.590050886299628,0.004412498914745395,4.311973244147158
6310,1.6821591119269454,0.8299246086612868,1.682159111926945,0.8299246086612868,7.5912486222530875,0.004394809873961378,4.311705685618729
6311,1.6821591119269454,0.8299246086612868,1.6821591119269454,0.8299246086612868,7.592454356493623,0.004376945869030335,4.311438127090301
6312,1.6821591119269454,0.8299246086612868,1.6821591119269461,0.8299246086612868,7.593668089548031,0.004358942557966242,4.311170568561873
6313,1.6821591119269454,0.8299246086612868,1.6821591119269454,0.8299246086612868,7.5948898219556265,0.004340836318676623,4.310903010033445
6314,1.6821591119269454,0.8299246086612868,1.6821591119269457,0.8299246086612868,7.596119554264974,0.004322664249010983,4.310635451505017
6315,1.6821591119269454,0.8299246086612868,1.6821591119269452,0.8299246086612868,7.597357287030508,0.004304464166810629,4.310367892976589
6316,1.6821591119269454,0.8299246086612868,1.6821591119269454,0.8299246086612868,7.598603020809046,0.004286274609959357,4.31010033444816
6317,1.6821591119269454,0.8299246086612868,1.6821591119269454,0.8299246086612868,7.599856756156192,0.004268134836434484,4.309832775919732
6318,1.6821591119269454,0.8299246086612868,1.682159111926945,0.8299246086612868,7.601118493622636,0.004250084824357647,4.309565217391304
6319,1.6821591119269454,0.8299246086612868,1.6821591119269457,0.8299246086612868,7.602388233750342,0.004232165272044803,4.309297658862876
6320,1.6821591119269454,0.8299246086612868,1.6821591119269457,0.8299246086612868,7.603665977068631,0.004214417598054824,4.309030100334448
6321,1.6821591119269454,0.8299246086612868,1.6821591119269454,0.8299246086612868,7.604951724090148,0.0041968839412360555,4.30876254180602
6322,1.6821591119269454,0.8299246086612868,1.6821591119269452,0.8299246086612868,7.606245475306734,0.004179607160770192,4.308494983277592
6323,1.6821591119269454,0.8299246086612868,1.682159111926945,0.8299246086612868,7.607547231185178,0.0041626308362128035,4.308227424749164
6324,1.6821591119269454,0.8299246086612868,1.6821591119269457,0.8299246086612868,7.608856992162869,0.0041459992675298065,4.307959866220736
6325,0.41884226593040796,-0.9016535120977286,0.41884226593040796,-0.9016535120977286,7.610174758643334,0.004129757475129177,4.3076923076923075
6326,0.41884226593040796,-0.9016535120977286,0.41884226593040796,-0.9016535120977286,7.611484532128684,0.004114141943367563,4.3074247491638795
6327,0.41884226593040796,-0.9016535120977286,0.4188422659304081,-0.9016535120977286,7.612786311879037,0.0040991071759303764,4.3071571906354515
6328,0.41884226593040796,-0.9016535120977286,0.418842265930408,-0.9016535120977286,7.614080097210125,0.004084608395831444,4.306889632107024
6329,0.41884226593040796,-0.9016535120977286,0.41884226593040796,-0.9016535120977286,7.61536588748875,0.004070601545497108,4.306622073578596
6330,0.41884226593040796,-0.9016535120977286,0.41884226593040796,-0.9016535120977286,7.616643682128347,0.004057043286842238,4.306354515050167
6331,0.41884226593040796,-0.9016535120977286,0.4188422659304081,-0.9016535120977286,7.617913480584659,0.004043891001338897,4.306086956521739
6332,0.41884226593040796,-0.9016535120977286,0.41884226593040796,-0.9016535120977286,7.619175282351506,0.004031102790078361,4.305819397993311
6333,0.41884226593040796,-0.9016535120977286,0.41884226593040796,-0.9016535120977286,7.620429086956681,0.004018637473827207,4.305551839464883
6334,0.41884226593040796,-0.9016535120977286,0.4188422659304079,-0.9016535120977286,7.621674893957938,0.004006454593078111,4.305284280936455
6335,0.41884226593040796,-0.9016535120977286,0.418842265930408,-0.9016535120977286,7.622912702939103,0.0039945144080960285,4.305016722408027
6336,0.41884226593040796,-0.9016535120977286,0.41884226593040796,-0.9016535120977286,7.624142513506273,0.003982777898960351,4.304749163879599
6337,0.41884226593040796,-0.9016535120977286,0.4188422659304081,-0.9016535120977286,7.625364325284144,0.003971206765603669,4.304481605351171
6338,0.41884226593040796,-0.9016535120977286,0.4188422659304079,-0.9016535120977286,7.626578137912432,0.0039597634278476955,4.304214046822743
6339,0.41884226593040796,-0.9016535120977286,0.41884226593040785,-0.9016535120977286,7.627783951042412,0.003948411025436921,4.303946488294314
6340,0.41884226593040796,-0.9016535120977286,0.41884226593040796,-0.9016535120977286,7.628981764333556,0.003937113418070522,4.303678929765886
6341,0.41884226593040796,-0.9016535120977286,0.4188422659304079,-0.9016535120977286,7.6301715774502865,0.00392583518543303,4.303411371237458
6342,0.41884226593040796,-0.9016535120977286,0.4188422659304079,-0.9016535120977286,7.631353390058832,0.003914541627224273,4.30314381270903
6343,0.41884226593040796,-0.9016535120977286,0.418842265930408,-0.9016535120977286,7.632527201824199,0.003903198763189014,4.302876254180602
6344,0.41884226593040796,-0.9016535120977286,0.4188422659304081,-0.9016535120977286,7.633693012407238,0.0038917733331467613,4.302608695652173
6345,0.41884226593040796,-0.9016535120977286,0.41884226593040796,-0.9016535120977286,7.634850821461834,0.0038802327970221574,4.302341137123745
6346,0.41884226593040796,-0.9016535120977286,0.41884226593040796,-0.9016535120977286,7.636000628632193,0.003868545334876336,4.3020735785953175
6347,0.41884226593040796,-0.9016535120977286,0.41884226593040813,-0.9016535120977286,7.63714243355024,0.0038566798469396343,4.3018060200668895
6348,0.41884226593040796,-0.9016535120977286,0.4188422659304079,-0.9016535120977286,7.638276235833128,0.003844605953646001,4.3015384615384615
6349,0.41884226593040796,-0.9016535120977286,0.41884226593040796,-0.9016535120977286,7.639402035080852,0.0038322939956694337,4.301270903010034
6350,1.6777918708914261,1.095865147841212,1.6777918708914261,1.095865147841212,7.640519830873967,0.003819715033962747,4.301003344481606
6351,1.6777918708914261,1.095865147841212,1.6777918708914261,1.095865147841212,7.6416456216949555,0.0038066552536629634,4.300735785953178
6352,1.6777918708914261,1.095865147841212,1.6777918708914261,1.095865147841212,7.642779407749607,0.003793143116201142,4.30046822742475
6353,1.6777918708914261,1.095865147841212,1.6777918708914261,1.095865147841212,7.643921189282001,0.0037792078026443266,4.300200668896321
6354,1.6777918708914261,1.095865147841212,1.677791870891426,1.095865147841212,7.645070966572314,0.0037648792137038654,4.299933110367893
6355,1.6777918708914261,1.095865147841212,1.6777918708914261,1.095865147841212,7.646228739934519,0.0037501879697488523,4.299665551839465
6356,1.6777918708914261,1.095865147841212,1.6777918708914261,1.095865147841212,7.647394509713978,0.0037351654108243905,4.299397993311037
6357,1.6777918708914261,1.095865147841212,1.6777918708914268,1.095865147841212,7.648568276284931,0.0037198435966743814,4.299130434782609
6358,1.6777918708914261,1.095865147841212,1.6777918708914261,1.095865147841212,7.649750040047869,0.003704255306768499,4.29886287625418
6359,1.6777918708914261,1.095865147841212,1.6777918708914263,1.095865147841212,7.650939801426803,0.003688434040333002,4.298595317725752
6360,1.6777918708914261,1.095865147841212,1.6777918708914261,1.095865147841212,7.652137560866426,0.0036724140163850003,4.298327759197324
6361,1.6777918708914261,1.095865147841212,1.6777918708914257,1.095865147841212,7.653343318829166,0.0036562301737697806,4.298060200668896
6362,1.6777918708914261,1.095865147841212,1.6777918708914261,1.095865147841212,7.65455707579213,0.003639918171200771,4.297792642140468
6363,1.6777918708914261,1.095865147841212,1.677791870891426,1.095865147841212,7.655778832243942,0.0036235143873016916,4.29752508361204
6364,1.6777918708914261,1.095865147841212,1.6777918708914263,1.095865147841212,7.657008588681471,0.0036070559206504344,4.297257525083612
6365,1.6777918708914261,1.095865147841212,1.677791870891426,1.095865147841212,7.658246345606454,0.003590580589824173,4.296989966555184
6366,1.6777918708914261,1.095865147841212,1.6777918708914257,1.095865147841212,7.659492103522005,0.0035741269334451935,4.296722408026756
6367,1.6777918708914261,1.095865147841212,1.677791870891426,1.095865147841212,7.6607458629290255,0.0035577342102269117,4.2964548494983275
6368,1.6777918708914261,1.095865147841212,1.6777918708914255,1.095865147841212,7.662007624322496,0.0035414423990195168,4.2961872909698995
6369,1.6777918708914261,1.095865147841212,1.6777918708914257,1.095865147841212,7.663277388187669,0.0035252921988546604,4.2959197324414715
6370,1.6777918708914261,1.095865147841212,1.6777918708914261,1.095865147841212,7.6645551549961475,0.0035093250289885878,4.2956521739130435
6371,1.6777918708914261,1.095865147841212,1.6777918708914261,1.095865147841212,7.665840925201859,0.0034935830289430873,4.295384615384616
6372,1.6777918708914261,1.095865147841212,1.6777918708914266,1.095865147841212,7.667134699236922,0.0034781090585436036,4.295117056856188
6373,1.6777918708914261,1.095865147841212,1.6777918708914261,1.095865147841212,7.668436477507397,0.0034629466979538494,4.294849498327759
6374,1.6777918708914261,1.095865147841212,1.6777918708914261,1.095865147841212,7.669746260388942,0.003448140247706217,4.294581939799331
6375,0.7093374386021485,-1.129824879314376,0.7093374386021485,-1.129824879314376,7.671064048222352,0.0034337347287272725,4.294314381270903
6376,0.7093374386021485,-1.129824879314376,0.7093374386021487,-1.129824879314376,7.672373842195736,0.003419944331843534,4.294046822742475
6377,0.7093374386021485,-1.129824879314376,0.7093374386021485,-1.129824879314376,7.6736756416326095,0.003406723559753584,4.293779264214047
6378,0.7093374386021485,-1.129824879314376,0.7093374386021485,-1.129824879314376,7.674969445911102,0.0033940276345612217,4.293511705685619
6379,0.7093374386021485,-1.129824879314376,0.7093374386021486,-1.129824879314376,7.676255254459408,0.003381812497853227,4.293244147157191
6380,0.7093374386021485,-1.129824879314376,0.7093374386021486,-1.129824879314376,7.677533066751354,0.003370034810769191,4.292976588628763
6381,0.7093374386021485,-1.129824879314376,0.7093374386021484,-1.129824879314376,7.678802882302069,0.0033586519540641457,4.292709030100335
6382,0.7093374386021485,-1.129824879314376,0.7093374386021485,-1.129824879314376,7.68006470066376,0.003347622028164708,4.292441471571906
6383,0.7093374386021485,-1.129824879314376,0.7093374386021486,-1.129824879314376,7.6813185214216,0.00333690385321943,4.292173913043478
6384,0.7093374386021485,-1.129824879314376,0.7093374386021485,-1.129824879314376,7.682564344189726,0.003326456969144019,4.29190635451505
6385,0.7093374386021485,-1.129824879314376,0.7093374386021486,-1.129824879314376,7.683802168607335,0.0033162416356620835,4.291638795986622
6386,0.7093374386021485,-1.129824879314376,0.7093374386021482,-1.129824879314376,7.685031994334901,0.0033062188323420135,4.291371237458194
6387,0.7093374386021485,-1.129824879314376,0.7093374386021484,-1.129824879314376,7.686253821050489,0.003296350258630611,4.291103678929765
6388,0.7093374386021485,-1.129824879314376,0.7093374386021484,-1.129824879314376,7.687467648446182,0.003286598333884034,4.290836120401337
6389,0.7093374386021485,-1.129824879314376,0.7093374386021485,-1.129824879314376,7.688673476224618,0.003276926197396623,4.2905685618729095
6390,0.7093374386021485,-1.129824879314376,0.7093374386021484,-1.129824879314376,7.68987130409563,0.003267297708428127,4.2903010033444815
6391,0.7093374386021485,-1.129824879314376,0.7093374386021485,-1.129824879314376,7.691061131772997,0.0032576774462298548,4.2900334448160535
6392,0.7093374386021485,-1.129824879314376,0.7093374386021484,-1.129824879314376,7.6922429589713035,0.003248030710070225,4.289765886287626
6393,0.7093374386021485,-1.129824879314376,0.7093374386021484,-1.129824879314376,7.693416785402904,0.003238323519260188,4.289498327759198
6394,0.7093374386021485,-1.129824879314376,0.7093374386021484,-1.129824879314376,7.694582610774997,0.0032285226131789553,4.28923076923077
6395,0.7093374386021485,-1.129824879314376,0.7093374386021486,-1.129824879314376,7.695740434786813,0.0032185954513004604,4.288963210702342
